,img_name,leaf_weight,내부온도관측치Min,내부온도관측치Max,내부습도관측치Min,내부습도관측치Max,CO2관측치Max-Min,EC관측치Min,EC관측치Max,최근분무량Max,백색광추정광량Max,적색광추정광량Max,청색광추정광량Max
58,CASE05_07.png,6.035,19.0,28.600000381469727,73.5,85.30000305175781,208.0,1.1943213939666748,1.2219085693359375,126.0,309.41,47.9892,61.0935
59,CASE05_08.png,6.942,18.700000762939453,28.700000762939453,60.79999923706055,89.4000015258789,590.0,0.0437357127666473,1.5227798223495483,126.0,309.41,47.9892,61.0935
60,CASE05_09.png,9.218,21.89999961853028,28.39999961853028,73.0,84.69999694824219,179.0,1.474875807762146,1.5021544694900513,126.0,309.41,47.9892,61.0935
61,CASE05_10.png,13.001,22.299999237060547,28.600000381469727,75.5999984741211,87.80000305175781,135.0,1.4562464952468872,1.488847732543945,126.0,309.41,47.9892,61.0935
62,CASE05_11.png,16.668,22.600000381469727,28.600000381469727,76.0,84.5,176.0,1.433625102043152,1.4682223796844482,126.0,309.41,47.9892,61.0935
63,CASE05_12.png,21.961,19.200000762939453,28.0,74.30000305175781,85.0,422.0,1.4022343158721924,1.4409438371658323,126.0,309.41,47.9892,61.0935
64,CASE05_13.png,27.872,21.600000381469727,28.299999237060547,76.5,87.4000015258789,982.0,1.357825756072998,1.40492582321167,126.0,309.41,47.9892,61.0935
65,CASE05_14.png,35.142,21.799999237060547,28.5,72.9000015258789,86.5999984741211,914.0,1.3060157299041748,1.3638814687728882,126.0,309.41,47.9892,61.0935
66,CASE05_15.png,41.602,18.799999237060547,27.799999237060547,70.9000015258789,93.9000015258789,654.0,1.259588599205017,1.315435767173767,126.0,309.41,47.9892,61.0935
67,CASE05_16.png,48.623,21.600000381469727,28.0,68.9000015258789,92.3000030517578,406.0,1.1896114349365234,1.262279987335205,126.0,309.41,47.9892,61.0935
68,CASE05_17.png,58.904,21.600000381469727,28.200000762939453,76.0999984741211,86.9000015258789,241.0,1.1122329235076904,1.1923028230667114,126.0,309.41,47.9892,61.0935
69,CASE05_18.png,69.522,22.799999237060547,28.100000381469727,76.0999984741211,87.0999984741211,180.0,1.0442743301391602,1.1149243116378784,126.0,309.41,47.9892,61.0935
70,CASE05_19.png,85.606,18.39999961853028,27.299999237060547,63.0,87.0,1395.0,0.9689143300056458,1.048984408378601,126.0,309.41,47.9892,61.0935
71,CASE05_20.png,94.048,19.100000381469727,28.0,70.4000015258789,91.6999969482422,625.0,0.906338632106781,0.9729514718055724,126.0,309.41,47.9892,61.0935
72,CASE05_21.png,56.841,19.600000381469727,27.299999237060547,73.69999694824219,88.0999984741211,589.0,0.9043200016021729,0.919122874736786,126.0,309.41,47.9892,61.0935
73,CASE05_22.png,99.48,21.600000381469727,28.0,65.69999694824219,88.5999984741211,876.0,0.0168214291334152,43.59114074707031,10000,309.41,47.9892,61.0935
74,CASE05_23.png,82.743,22.299999237060547,27.600000381469727,56.09999847412109,87.5,781.0,0.0269142873585224,43.57849884033203,10000,309.41,47.9892,61.0935
75,CASE06_01.jpg,0.118,19.32999935,32.70000076,25.49189136,47.11999817,96.0,3.09270215,3.152347803,775.43,309.41,0,156.65
76,CASE06_02.jpg,0.5,17.19999981,34.40000153,23.39999962,46.01277186,39.0,3.097512245,3.135993481,769.0,309.41,0,156.65
77,CASE06_03.jpg,0.971,17.10000038,33.29999924,24.29999924,47.09999847,44.0,3.101360321,3.141765594,531.09,309.41,0,156.65
78,CASE06_04.jpg,1.371,19.34999943,36.0,25.10000038,56.31999512,68.0,3.096336359,3.144651651,576.1,309.41,0,156.65
79,CASE06_05.jpg,1.395,20.20000076,34.29999924,32.24500046,60.9399971,96.0,3.094626188,3.15523386,595.39,309.41,0,156.65
80,CASE06_06.jpg,1.956,20.0,34.16421927,32.09999847,62.60999832,155.0,3.111725429,3.168860733,685.41,309.41,0,156.65
81,CASE06_07.jpg,2.283,20.10000038,37.59999847,35.59999847,65.5,103.0,3.122524977,3.190037171,717.5600000000001,309.41,0,156.65
82,CASE06_08.jpg,4.698,20.0,36.79999924,38.09999847,68.33999481,116.0,3.146185984,3.211993694,743.28,309.41,0,156.65
83,CASE06_09.jpg,7.327,20.29999924,36.0,43.20387552,71.19999695,160.0,3.171360915,3.24277854,762.57,309.41,0,156.65
84,CASE06_10.jpg,10.241,20.20000076,35.92478975,47.79999924,92.80000305,181.0,3.186980963,3.266829252,769.0,309.41,0,156.65
85,CASE06_11.jpg,15.189,20.10000038,32.90000153,55.18846142,85.5,208.3,3.210069656,3.269715309,769.0,309.41,0,156.65
86,CASE07_01.jpg,165.769,19.20000076,27.5,27.5,110.6199913,409.5,3.072499514,3.135031223,769.0,309.41,0,156.65
87,CASE07_02.jpg,213.404,19.79999924,27.60000038,29.60000038,86.0,417.8,3.046524763,3.114828825,769.0,309.41,0,156.65
88,CASE07_03.jpg,262.77,21.39999962,27.89999962,36.09999847,89.30000305,360.7,2.987841129,3.09270215,769.0,309.41,0,156.65
89,CASE07_04.jpg,321.295,20.89999962,27.60000038,41.09999847,89.0,384.0,2.941663504,3.009005547,769.0,309.41,0,156.65
90,CASE07_05.jpg,333.104,21.10000038,26.39999962,39.90000153,90.30000305,429.0,2.746371746,2.958018064,769.0,309.41,0,156.65
91,CASE07_06.jpg,429.758,21.60000038,27.89999962,45.79999924,90.80000305,370.2,2.537611485,2.767536402,640.4,309.41,0,156.65
92,CASE07_07.jpg,395.947,20.79999924,27.60000038,44.79999924,91.19999695,442.2,0.439241141,2.554928303,769.0,309.41,165.48,156.65
93,CASE07_08.jpg,358.881,21.60000038,27.89999962,31.70000076,87.90000153,426.0,-0.00080744,3.209107399,769.0,309.41,0,156.65
94,CASE07_09.jpg,426.32,21.5,28.10000038,30.29999924,88.30000305,523.0,1.446671367,3.197563171,743.28,309.41,0,156.65
95,CASE08_01.jpg,0.486,,,,,,,,10000,0,0,0
96,CASE08_02.jpg,0.869,,,,,,,,10000,0,0,0
97,CASE08_03.jpg,1.273,,,,,,,,10000,0,0,0
98,CASE08_04.jpg,1.748,,,,,,,,10000,0,0,0
99,CASE08_05.jpg,2.36,,,,,,,,10000,0,0,0
100,CASE08_06.jpg,3.329,,,,,,,,10000,0,0,0
101,CASE08_07.jpg,4.571,,,,,,,,10000,0,0,0
102,CASE08_08.jpg,6.537,,,,,,,,10000,0,0,0
103,CASE08_09.jpg,9.419,,,,,,,,10000,0,0,0
104,CASE08_10.jpg,14.134,,,,,,,,10000,0,0,0
105,CASE08_11.jpg,19.147,,,,,,,,10000,0,0,0
106,CASE09_01.jpg,232.012,,,,,,,,10000,0,0,0
107,CASE09_02.jpg,247.298,,,,,,,,10000,0,0,0
108,CASE09_03.jpg,263.449,,,,,,,,10000,0,0,0
109,CASE09_04.jpg,300.823,,,,,,,,10000,0,0,0
110,CASE09_05.jpg,361.841,,,,,,,,10000,0,0,0
111,CASE09_06.jpg,412.072,,,,,,,,10000,0,0,0
112,CASE09_07.jpg,425.715,,,,,,,,10000,0,0,0
113,CASE09_08.jpg,384.333,,,,,,,,10000,0,0,0
114,CASE09_09.jpg,481.375,,,,,,,,10000,0,0,0
115,CASE10_01.png,0.033,21.799999237060547,26.100000381469727,73.0999984741211,82.80000305175781,229.0,0.1080346554517746,0.123579204082489,10000,309.41,47.9892,61.0935
116,CASE10_02.png,0.059,21.799999237060547,26.299999237060547,72.4000015258789,83.69999694824219,218.0,0.0,0.1251336634159088,10000,309.41,47.9892,61.0935
117,CASE10_03.png,0.105,21.700000762939453,26.100000381469727,47.59999847412109,83.30000305175781,160.0,0.1126980111002922,0.1259108930826187,10000,309.41,47.9892,61.0935
118,CASE10_04.png,0.121,21.799999237060547,25.89999961853028,48.5,82.0,58.0,0.0,0.1266881227493286,10000,309.41,47.9892,61.0935
119,CASE10_05.png,0.158,21.89999961853028,26.39999961853028,54.0,82.69999694824219,827.0,0.0,0.48188117146492,10000,309.41,47.9892,61.0935
120,CASE10_06.png,0.512,22.600000381469727,27.100000381469727,64.19999694824219,79.80000305175781,228.0,0.4515693187713623,0.4601188004016876,10000,309.41,47.9892,61.0935
121,CASE10_07.png,0.824,22.600000381469727,27.100000381469727,70.69999694824219,80.80000305175781,159.0,0.0,0.4624504745006561,10000,309.41,47.9892,61.0935
122,CASE10_08.png,1.324,22.600000381469727,26.89999961853028,67.4000015258789,80.80000305175781,236.0,0.0,0.4601188004016876,10000,309.41,47.9892,61.0935
123,CASE10_09.png,1.917,22.600000381469727,27.200000762939453,66.80000305175781,82.9000015258789,777.0,0.0,0.4601188004016876,9971.28,309.41,47.9892,61.0935
124,CASE10_10.png,2.541,22.600000381469727,27.100000381469727,69.9000015258789,83.30000305175781,630.0,0.0,0.4616732597351074,10000,309.41,47.9892,61.0935
125,CASE10_11.png,3.571,22.700000762939453,27.299999237060547,74.5999984741211,83.0,172.0,0.0,0.4608960151672363,10000,309.41,47.9892,61.0935
126,CASE10_12.png,5.461,22.700000762939453,26.89999961853028,75.80000305175781,84.4000015258789,188.0,0.0,0.4577870965003967,10000,309.41,47.9892,61.0935
127,CASE10_13.png,6.951,22.39999961853028,26.89999961853028,69.0,84.5,262.0,0.0,0.4515693187713623,10000,309.41,47.9892,61.0935
128,CASE10_14.png,8.686,22.5,26.799999237060547,64.69999694824219,85.19999694824219,224.0,0.0,0.4437970221042633,10000,309.41,47.9892,61.0935
129,CASE10_15.png,11.26,20.39999961853028,26.100000381469727,62.79999923706055,85.4000015258789,218.0,0.0,0.4321386218070984,10000,309.41,47.9892,61.0935
130,CASE10_16.png,14.563,19.89999961853028,26.299999237060547,54.09999847412109,90.0,103.0,0.0,0.4181484878063202,10000,309.41,47.9892,61.0935
131,CASE10_17.png,18.307,19.799999237060547,25.39999961853028,46.0,87.69999694824219,90.0,0.0,0.3956088721752167,10000,309.41,47.9892,61.0935
132,CASE10_18.png,21.18,19.799999237060547,25.39999961853028,45.400001525878906,84.5999984741211,74.0,0.0,0.3769554495811462,10000,309.41,47.9892,61.0935
133,CASE10_19.png,26.736,19.799999237060547,25.700000762939453,65.80000305175781,91.9000015258789,143.0,0.0,0.3520841300487518,10000,309.41,47.9892,61.0935
134,CASE10_20.png,29.958,21.5,25.799999237060547,65.30000305175781,85.69999694824219,190.0,0.0,0.3202178180217743,9202.28,309.41,47.9892,61.0935
135,CASE10_21.png,31.459,21.39999961853028,25.799999237060547,63.29999923706055,86.19999694824219,191.0,0.0,0.3015643656253814,10000,309.41,47.9892,61.0935
136,CASE10_22.png,32.423,21.39999961853028,25.799999237060547,64.9000015258789,86.19999694824219,231.0,0.0,0.2883514761924744,10000,309.41,47.9892,61.0935
137,CASE10_23.png,33.225,21.5,25.89999961853028,67.69999694824219,85.9000015258789,206.0,0.0,0.2735841274261474,10000,309.41,47.9892,61.0935
138,CASE10_24.png,35.72,21.5,25.39999961853028,57.900001525878906,86.69999694824219,132.0,0.0,0.2650346457958221,10000,309.41,47.9892,61.0935
139,CASE10_25.png,35.564,21.5,25.299999237060547,55.59999847412109,86.5999984741211,150.0,0.2494900971651077,0.2619257271289825,10000,309.41,47.9892,61.0935
140,CASE10_26.png,35.622,21.600000381469727,26.200000762939453,61.900001525878906,85.0999984741211,765.0,0.2463811784982681,0.2564851343631744,10000,309.41,47.9892,61.0935
141,CASE10_27.png,36.637,22.200000762939453,26.700000762939453,66.30000305175781,85.80000305175781,714.0,0.2393861413002014,0.2494900971651077,10000,309.41,47.9892,61.0935
142,CASE10_28.png,35.984,23.600000381469727,27.600000381469727,65.4000015258789,86.5999984741211,460.0,0.2339455485343933,0.2432722598314285,10000,309.41,47.9892,61.0935
143,CASE10_29.png,36.809,23.600000381469727,27.700000762939453,65.19999694824219,85.30000305175781,253.0,0.2292821705341339,0.2378316819667816,10000,309.41,47.9892,61.0935
144,CASE10_30.png,37.47,22.89999961853028,26.600000381469727,63.79999923706055,86.30000305175781,228.0,0.222287118434906,0.2331683039665222,10000,309.41,47.9892,61.0935
145,CASE10_31.png,37.715,22.100000381469727,26.299999237060547,61.09999847412109,86.9000015258789,229.0,0.2145148515701294,0.2253960222005844,9990.57,309.41,47.9892,61.0935
146,CASE10_32.png,36.331,22.100000381469727,26.299999237060547,64.9000015258789,86.0,502.0,0.2106287032365799,0.3847277164459229,10000,309.41,47.9892,61.0935
147,CASE10_33.png,41.655,22.200000762939453,26.600000381469727,72.5999984741211,85.30000305175781,316.0,0.2867970168590545,0.3334307074546814,10000,309.41,47.9892,61.0935
148,CASE10_34.png,45.489,22.799999237060547,27.0,66.4000015258789,85.19999694824219,313.0,0.2502673268318176,0.2883514761924744,10000,309.41,47.9892,61.0935
149,CASE10_35.png,47.745,22.89999961853028,26.89999961853028,70.4000015258789,87.0,237.0,0.2098514884710312,0.2533762454986572,10000,309.41,47.9892,61.0935
150,CASE10_36.png,49.847,22.799999237060547,26.89999961853028,67.80000305175781,86.0999984741211,378.0,0.1826485097408294,0.2121831625699997,10000,309.41,47.9892,61.0935
151,CASE10_37.png,48.207,22.89999961853028,26.89999961853028,68.9000015258789,87.0,358.0,0.1702128648757934,0.1857574135065078,10000,309.41,47.9892,61.0935
152,CASE10_38.png,45.474,23.0,26.299999237060547,51.29999923706055,85.19999694824219,116.0,0.1663267165422439,0.1740989983081817,10000,309.41,47.9892,61.0935
153,CASE10_39.png,44.315,23.0,26.299999237060547,52.20000076293945,82.80000305175781,164.0,0.1655495017766952,0.173321783542633,10000,309.41,47.9892,61.0935
154,CASE10_40.png,43.172,23.0,27.299999237060547,64.0999984741211,85.30000305175781,330.0,0.1639950424432754,0.3310990035533905,10000,309.41,47.9892,61.0935
155,CASE10_41.png,51.503,22.89999961853028,27.100000381469727,72.19999694824219,85.4000015258789,315.0,0.2331683039665222,0.2805791795253753,10000,309.41,47.9892,61.0935
156,CASE10_42.png,50.994,22.89999961853028,27.100000381469727,66.80000305175781,85.30000305175781,231.0,0.203633651137352,0.2362772226333618,10000,309.41,47.9892,61.0935
157,CASE11_01.png,0.061,21.799999237060547,26.100000381469727,73.0999984741211,83.69999694824219,207.0,0.1080346554517746,0.123579204082489,10000,309.41,47.9892,61.0935
158,CASE11_02.png,0.03,21.799999237060547,26.299999237060547,72.4000015258789,83.0999984741211,218.0,0.0,0.1251336634159088,10000,309.41,47.9892,61.0935
159,CASE11_03.png,0.088,21.700000762939453,26.100000381469727,47.59999847412109,83.30000305175781,49.0,0.114252470433712,0.1259108930826187,10000,309.41,47.9892,61.0935
160,CASE11_04.png,0.113,21.799999237060547,25.89999961853028,48.5,82.0,56.0,0.0,0.1266881227493286,10000,309.41,47.9892,61.0935
161,CASE11_05.png,0.177,21.89999961853028,26.39999961853028,54.0,82.69999694824219,790.0,0.0,0.48188117146492,9215.14,309.41,47.9892,61.0935
162,CASE11_06.png,0.403,22.600000381469727,27.100000381469727,64.19999694824219,80.0,228.0,0.4515693187713623,0.4601188004016876,10000,309.41,47.9892,61.0935
163,CASE11_07.png,0.743,22.600000381469727,27.100000381469727,70.69999694824219,80.80000305175781,117.0,0.0,0.4624504745006561,10000,309.41,47.9892,61.0935
164,CASE11_08.png,1.238,22.700000762939453,26.89999961853028,67.4000015258789,82.19999694824219,236.0,0.0,0.4601188004016876,9971.28,309.41,47.9892,61.0935
165,CASE11_09.png,1.953,22.600000381469727,27.200000762939453,66.80000305175781,83.30000305175781,777.0,0.0,0.4601188004016876,9195.85,309.41,47.9892,61.0935
166,CASE11_10.png,2.523,22.600000381469727,27.100000381469727,69.9000015258789,83.0,257.0,0.0,0.4616732597351074,10000,309.41,47.9892,61.0935
167,CASE11_11.png,3.554,22.700000762939453,27.299999237060547,74.5999984741211,84.4000015258789,140.0,0.0,0.4608960151672363,10000,309.41,47.9892,61.0935
168,CASE11_12.png,5.506,22.600000381469727,26.89999961853028,75.80000305175781,84.5,188.0,0.0,0.4577870965003967,10000,309.41,47.9892,61.0935
169,CASE11_13.png,7.313,22.39999961853028,26.89999961853028,69.0,85.19999694824219,262.0,0.0,0.4515693187713623,10000,309.41,47.9892,61.0935
170,CASE11_14.png,9.312,22.5,26.799999237060547,64.69999694824219,85.4000015258789,224.0,0.0,0.4430197775363922,10000,309.41,47.9892,61.0935
171,CASE11_15.png,11.707,20.100000381469727,26.100000381469727,62.79999923706055,85.30000305175781,91.0,0.0,0.4321386218070984,10000,309.41,47.9892,61.0935
172,CASE11_16.png,15.229,19.89999961853028,26.299999237060547,54.09999847412109,90.0,103.0,0.0,0.4181484878063202,10000,309.41,47.9892,61.0935
173,CASE11_17.png,18.397,19.799999237060547,25.39999961853028,46.0,87.69999694824219,90.0,0.0,0.38783660531044,10000,309.41,47.9892,61.0935
174,CASE11_18.png,21.624,19.799999237060547,25.39999961853028,45.400001525878906,84.5999984741211,91.0,0.0,0.3769554495811462,10000,309.41,47.9892,61.0935
175,CASE11_19.png,27.332,19.799999237060547,25.700000762939453,65.80000305175781,91.9000015258789,143.0,0.0,0.3520841300487518,8813.880000000001,309.41,47.9892,61.0935
176,CASE11_20.png,29.229,21.5,25.799999237060547,65.30000305175781,86.19999694824219,190.0,0.0,0.3202178180217743,9971.28,309.41,47.9892,61.0935
177,CASE11_21.png,30.061,21.39999961853028,25.799999237060547,63.29999923706055,86.19999694824219,191.0,0.0,0.3007871210575104,10000,309.41,47.9892,61.0935
178,CASE11_22.png,30.855,21.39999961853028,25.799999237060547,64.9000015258789,85.9000015258789,231.0,0.0,0.2883514761924744,10000,309.41,47.9892,61.0935
179,CASE11_23.png,31.618,21.5,25.89999961853028,67.69999694824219,86.69999694824219,152.0,0.0,0.2735841274261474,10000,309.41,47.9892,61.0935
180,CASE11_24.png,32.012,21.5,25.39999961853028,57.900001525878906,85.4000015258789,130.0,0.0,0.2650346457958221,10000,309.41,47.9892,61.0935
181,CASE11_25.png,32.132,21.5,25.299999237060547,55.59999847412109,86.5999984741211,150.0,0.2479356378316879,0.2619257271289825,10000,309.41,47.9892,61.0935
182,CASE11_26.png,32.24,21.600000381469727,26.200000762939453,63.20000076293945,85.80000305175781,761.0,0.2440495043992996,0.2564851343631744,10000,309.41,47.9892,61.0935
183,CASE11_27.png,32.629,22.200000762939453,26.700000762939453,66.30000305175781,86.5999984741211,519.0,0.2386088967323303,0.2494900971651077,10000,309.41,47.9892,61.0935
184,CASE11_28.png,29.495,23.600000381469727,27.600000381469727,65.4000015258789,85.5,257.0,0.2339455485343933,0.2424950450658798,10000,309.41,47.9892,61.0935
185,CASE11_29.png,32.172,23.600000381469727,27.700000762939453,65.19999694824219,86.30000305175781,152.0,0.2277277261018753,0.2378316819667816,10000,309.41,47.9892,61.0935
186,CASE11_30.png,32.621,22.39999961853028,26.600000381469727,63.79999923706055,86.9000015258789,228.0,0.2191782146692276,0.2323910892009735,9990.57,309.41,47.9892,61.0935
187,CASE11_31.png,34.485,22.100000381469727,26.299999237060547,61.09999847412109,86.0999984741211,228.0,0.2114059329032898,0.2253960222005844,9923.67,309.41,47.9892,61.0935
188,CASE11_32.png,32.071,22.200000762939453,26.299999237060547,64.9000015258789,85.30000305175781,502.0,0.2106287032365799,0.3847277164459229,10000,309.41,47.9892,61.0935
189,CASE11_33.png,35.627,22.200000762939453,26.600000381469727,72.5999984741211,85.30000305175781,316.0,0.2790247499942779,0.3202178180217743,10000,309.41,47.9892,61.0935
190,CASE11_34.png,43.269,22.799999237060547,27.0,66.4000015258789,87.0,207.0,0.2417178153991699,0.2852425575256348,10000,309.41,47.9892,61.0935
